,,,,
Date,Nifty Value,,Date,PE Ratio
04-10-2002,948.2,,04-10-2002,12.0526
07-10-2002,954.75,,07-10-2002,12.1314
08-10-2002,960.8,,08-10-2002,12.207
09-10-2002,954.75,,09-10-2002,12.1347
10-10-2002,958.45,,10-10-2002,12.2461
11-10-2002,971.05,,11-10-2002,12.4071
14-10-2002,972.45,,14-10-2002,12.425
16-10-2002,973.6,,16-10-2002,12.4397
17-10-2002,973.3,,17-10-2002,12.4359
18-10-2002,971.65,,18-10-2002,12.4148
21-10-2002,967.35,,21-10-2002,11.9386
22-10-2002,962.5,,22-10-2002,12.2075
23-10-2002,957.35,,23-10-2002,12.1422
24-10-2002,946.9,,24-10-2002,12.0097
25-10-2002,932.2,,25-10-2002,11.8232
28-10-2002,922.7,,28-10-2002,11.4474
29-10-2002,936.9,,29-10-2002,11.6235
30-10-2002,937.75,,30-10-2002,11.6341
31-10-2002,951.4,,31-10-2002,11.8034
01-11-2002,951.45,,01-11-2002,11.804
04-11-2002,962.1,,04-11-2002,11.9362
05-11-2002,962.3,,05-11-2002,11.9386
07-11-2002,960.7,,07-11-2002,11.9188
08-11-2002,956.95,,08-11-2002,11.8723
11-11-2002,954.05,,11-11-2002,11.8363
12-11-2002,959.85,,12-11-2002,11.9082
13-11-2002,962.65,,13-11-2002,11.943
14-11-2002,971.9,,14-11-2002,12.0577
15-11-2002,990.35,,15-11-2002,12.2866
18-11-2002,996.85,,18-11-2002,12.3673
20-11-2002,1001.6,,20-11-2002,12.4262
21-11-2002,1008.75,,21-11-2002,12.5149
22-11-2002,1020.15,,22-11-2002,12.6564
25-11-2002,1026.2,,25-11-2002,12.7314
26-11-2002,1036.15,,26-11-2002,12.8549
27-11-2002,1031.1,,27-11-2002,12.7922
28-11-2002,1049.7,,28-11-2002,13.023
29-11-2002,1050.15,,29-11-2002,13.0285
02-12-2002,1067.9,,02-12-2002,13.2488
03-12-2002,1055,,03-12-2002,13.0887
04-12-2002,1036.4,,04-12-2002,12.858
05-12-2002,1045.95,,05-12-2002,12.9764
06-12-2002,1069.8,,06-12-2002,13.2723
09-12-2002,1058.65,,09-12-2002,13.134
10-12-2002,1063.7,,10-12-2002,13.1966
11-12-2002,1069.75,,11-12-2002,13.2717
12-12-2002,1077,,12-12-2002,13.3617
13-12-2002,1086.2,,13-12-2002,13.4758
16-12-2002,1078.45,,16-12-2002,13.3796
17-12-2002,1073.25,,17-12-2002,13.3151
18-12-2002,1077.95,,18-12-2002,13.3734
19-12-2002,1076,,19-12-2002,13.3492
20-12-2002,1079.3,,20-12-2002,13.3902
23-12-2002,1076,,23-12-2002,13.3492
24-12-2002,1085,,24-12-2002,13.4609
26-12-2002,1094.8,,26-12-2002,13.5825
27-12-2002,1098.4,,27-12-2002,13.6271
30-12-2002,1091.95,,30-12-2002,13.5471
31-12-2002,1093.5,,31-12-2002,12.6738
01-01-2003,1100.15,,01-01-2003,12.7509
02-01-2003,1093.05,,02-01-2003,12.6686
03-01-2003,1089.6,,03-01-2003,12.6286
06-01-2003,1084.35,,06-01-2003,12.5678
07-01-2003,1081.8,,07-01-2003,12.5382
08-01-2003,1089.35,,08-01-2003,12.6257
09-01-2003,1097.35,,09-01-2003,12.7185
10-01-2003,1080.25,,10-01-2003,12.5203
13-01-2003,1073.75,,13-01-2003,12.4449
14-01-2003,1078.95,,14-01-2003,12.5052
15-01-2003,1085,,15-01-2003,12.5753
16-01-2003,1088.35,,16-01-2003,12.6141
17-01-2003,1086.5,,17-01-2003,12.5927
20-01-2003,1076.35,,20-01-2003,12.4751
21-01-2003,1077.9,,21-01-2003,12.493
22-01-2003,1082.9,,22-01-2003,12.551
23-01-2003,1070.9,,23-01-2003,12.4119
24-01-2003,1056.05,,24-01-2003,12.2398
27-01-2003,1037.65,,27-01-2003,12.0265
28-01-2003,1046.2,,28-01-2003,12.1256
29-01-2003,1037.2,,29-01-2003,12.0213
30-01-2003,1034.6,,30-01-2003,11.9912
31-01-2003,1041.85,,31-01-2003,12.0752
03-02-2003,1055.3,,03-02-2003,12.2311
04-02-2003,1054.8,,04-02-2003,12.2253
05-02-2003,1047.4,,05-02-2003,12.1395
06-02-2003,1063.6,,06-02-2003,12.3273
07-02-2003,1057.5,,07-02-2003,12.2566
10-02-2003,1048.6,,10-02-2003,12.1534
11-02-2003,1048,,11-02-2003,12.1465
12-02-2003,1044.45,,12-02-2003,12.1053
14-02-2003,1036,,14-02-2003,12.0074
17-02-2003,1058.2,,17-02-2003,12.2647
18-02-2003,1059.3,,18-02-2003,12.2775
19-02-2003,1064.3,,19-02-2003,12.3354
20-02-2003,1065.6,,20-02-2003,12.3505
21-02-2003,1066.15,,21-02-2003,12.3568
24-02-2003,1070.15,,24-02-2003,12.4032
25-02-2003,1055.55,,25-02-2003,12.234
26-02-2003,1049.65,,26-02-2003,12.1656
27-02-2003,1052.95,,27-02-2003,12.2039
28-02-2003,1063.4,,28-02-2003,12.325
03-03-2003,1058.85,,03-03-2003,12.2722
04-03-2003,1046.6,,04-03-2003,12.1303
05-03-2003,1040.7,,05-03-2003,12.0619
06-03-2003,1031.25,,06-03-2003,11.9524
07-03-2003,1017.1,,07-03-2003,11.7883
10-03-2003,1006.7,,10-03-2003,11.6678
11-03-2003,1014.55,,11-03-2003,11.7588
12-03-2003,1001.7,,12-03-2003,11.6099
13-03-2003,999.65,,13-03-2003,11.5861
17-03-2003,993,,17-03-2003,11.509
19-03-2003,1003.9,,19-03-2003,11.6354
20-03-2003,1025.25,,20-03-2003,11.8828
21-03-2003,1030.55,,21-03-2003,11.9442
22-03-2003,1037.15,,22-03-2003,12.0207
24-03-2003,1013.9,,24-03-2003,11.7513
25-03-2003,1011.3,,25-03-2003,11.7211
26-03-2003,1013.85,,26-03-2003,11.7507
27-03-2003,1002.7,,27-03-2003,11.6215
28-03-2003,1000.6,,28-03-2003,11.5971
31-03-2003,978.2,,31-03-2003,10.6782
01-04-2003,984.3,,01-04-2003,10.7447
02-04-2003,999.4,,02-04-2003,10.9096
03-04-2003,1009.15,,03-04-2003,11.016
04-04-2003,1016.95,,04-04-2003,11.1012
07-04-2003,1031.5,,07-04-2003,11.26
08-04-2003,1018.1,,08-04-2003,11.1137
09-04-2003,1004.85,,09-04-2003,10.9691
10-04-2003,962.2,,10-04-2003,10.5035
11-04-2003,949.8,,11-04-2003,10.3681
15-04-2003,951.2,,15-04-2003,10.3834
16-04-2003,958.65,,16-04-2003,10.4648
17-04-2003,940.7,,17-04-2003,10.2688
21-04-2003,947.2,,21-04-2003,10.3398
22-04-2003,943.5,,22-04-2003,10.2994
23-04-2003,934.2,,23-04-2003,10.1979
24-04-2003,929.7,,24-04-2003,10.1487
25-04-2003,924.3,,25-04-2003,10.0898
28-04-2003,929.5,,28-04-2003,10.1465
29-04-2003,932.3,,29-04-2003,10.1771
30-04-2003,934.05,,30-04-2003,10.1962
02-05-2003,938.3,,02-05-2003,9.5766
05-05-2003,945.4,,05-05-2003,9.6491
06-05-2003,951.85,,06-05-2003,9.7149
07-05-2003,950.15,,07-05-2003,9.6976
08-05-2003,941.55,,08-05-2003,9.6098
09-05-2003,937.85,,09-05-2003,9.572
12-05-2003,936,,12-05-2003,9.5532
13-05-2003,944.2,,13-05-2003,9.6369
14-05-2003,952.15,,14-05-2003,9.718
15-05-2003,959.85,,15-05-2003,9.7966
16-05-2003,973.1,,16-05-2003,9.9318
19-05-2003,966.55,,19-05-2003,9.865
20-05-2003,971.55,,20-05-2003,9.916
21-05-2003,968,,21-05-2003,9.8798
22-05-2003,963.25,,22-05-2003,9.8313
23-05-2003,967.9,,23-05-2003,9.8787
26-05-2003,982.45,,26-05-2003,10.0272
27-05-2003,976.85,,27-05-2003,9.9701
28-05-2003,990.8,,28-05-2003,10.1125
29-05-2003,1002.6,,29-05-2003,10.2329
30-05-2003,1006.8,,30-05-2003,10.2758
02-06-2003,1015.15,,02-06-2003,10.361
03-06-2003,1010.65,,03-06-2003,10.3151
04-06-2003,1021.05,,04-06-2003,10.4212
05-06-2003,1035.05,,05-06-2003,10.5641
06-06-2003,1046.4,,06-06-2003,10.6799
09-06-2003,1052.1,,09-06-2003,10.7381
10-06-2003,1037.8,,10-06-2003,10.5922
11-06-2003,1044.1,,11-06-2003,10.6565
12-06-2003,1051.3,,12-06-2003,10.73
13-06-2003,1056.2,,13-06-2003,10.78
16-06-2003,1051.8,,16-06-2003,10.7351
17-06-2003,1081.95,,17-06-2003,11.0428
18-06-2003,1086.75,,18-06-2003,11.0918
19-06-2003,1092.55,,19-06-2003,11.151
20-06-2003,1100.25,,20-06-2003,11.2296
23-06-2003,1089.2,,23-06-2003,11.1168
24-06-2003,1085.35,,24-06-2003,11.0775
25-06-2003,1106.65,,25-06-2003,11.2949
26-06-2003,1116.35,,26-06-2003,11.3939
27-06-2003,1125.55,,27-06-2003,11.4878
30-06-2003,1134.15,,30-06-2003,10.9625
01-07-2003,1130.7,,01-07-2003,10.9292
02-07-2003,1133.8,,02-07-2003,10.9591
03-07-2003,1144.65,,03-07-2003,11.064
04-07-2003,1138.45,,04-07-2003,11.0041
07-07-2003,1140.55,,07-07-2003,11.0244
08-07-2003,1145.9,,08-07-2003,11.0761
09-07-2003,1141.05,,09-07-2003,11.0292
10-07-2003,1162.35,,10-07-2003,11.2351
11-07-2003,1161.65,,11-07-2003,11.2283
14-07-2003,1171.5,,14-07-2003,11.3235
15-07-2003,1159.85,,15-07-2003,11.2109
16-07-2003,1168.75,,16-07-2003,11.297
17-07-2003,1152,,17-07-2003,11.1351
18-07-2003,1140,,18-07-2003,11.0191
21-07-2003,1115.8,,21-07-2003,10.7852
22-07-2003,1109.2,,22-07-2003,10.7214
23-07-2003,1119.05,,23-07-2003,10.8166
24-07-2003,1139.45,,24-07-2003,11.0138
25-07-2003,1162.75,,25-07-2003,11.239
28-07-2003,1169.2,,28-07-2003,11.3013
29-07-2003,1174.75,,29-07-2003,11.355
30-07-2003,1183,,30-07-2003,11.4347
31-07-2003,1185.85,,31-07-2003,11.4623
01-08-2003,1195.75,,01-08-2003,11.5579
04-08-2003,1203.6,,04-08-2003,11.7476
05-08-2003,1184.45,,05-08-2003,11.5607
06-08-2003,1171.05,,06-08-2003,11.4299
07-08-2003,1196.95,,07-08-2003,11.6827
08-08-2003,1222.65,,08-08-2003,11.9336
11-08-2003,1232.85,,11-08-2003,12.0331
12-08-2003,1234.75,,12-08-2003,12.0517
13-08-2003,1246.9,,13-08-2003,12.1702
14-08-2003,1247.75,,14-08-2003,12.1785
18-08-2003,1281.4,,18-08-2003,12.507
19-08-2003,1277.7,,19-08-2003,12.4709
20-08-2003,1287.4,,20-08-2003,12.5655
21-08-2003,1300.95,,21-08-2003,12.6978
22-08-2003,1311.15,,22-08-2003,12.7974
25-08-2003,1271.1,,25-08-2003,12.4064
26-08-2003,1318.2,,26-08-2003,12.8662
27-08-2003,1340.3,,27-08-2003,13.0819
28-08-2003,1341.05,,28-08-2003,13.0892
29-08-2003,1356.55,,29-08-2003,13.2405
01-09-2003,1375.95,,01-09-2003,13.4298
02-09-2003,1385.45,,02-09-2003,13.5225
03-09-2003,1359.35,,03-09-2003,13.2678
04-09-2003,1372.7,,04-09-2003,13.3981
05-09-2003,1398.4,,05-09-2003,13.6489
08-09-2003,1417.35,,08-09-2003,13.8339
09-09-2003,1407.05,,09-09-2003,13.7334
10-09-2003,1409.55,,10-09-2003,13.7578
11-09-2003,1403.15,,11-09-2003,13.6953
12-09-2003,1372.1,,12-09-2003,13.3922
15-09-2003,1329.25,,15-09-2003,12.974
16-09-2003,1357.95,,16-09-2003,13.2541
17-09-2003,1341.6,,17-09-2003,13.0946
18-09-2003,1302.35,,18-09-2003,12.7115
19-09-2003,1322.15,,19-09-2003,12.9047
22-09-2003,1302.9,,22-09-2003,12.7168
23-09-2003,1328.2,,23-09-2003,12.9638
24-09-2003,1372.05,,24-09-2003,13.3918
25-09-2003,1357.2,,25-09-2003,13.2468
26-09-2003,1386.95,,26-09-2003,13.5372
29-09-2003,1399.95,,29-09-2003,13.6641
30-09-2003,1417.1,,30-09-2003,12.9077
01-10-2003,1420.85,,01-10-2003,12.9418
03-10-2003,1449.3,,03-10-2003,13.201
06-10-2003,1478.9,,06-10-2003,13.4706
07-10-2003,1477.85,,07-10-2003,13.461
08-10-2003,1478.6,,08-10-2003,13.4679
09-10-2003,1502.1,,09-10-2003,13.6819
10-10-2003,1523.1,,10-10-2003,13.8732
13-10-2003,1546.75,,13-10-2003,14.0886
14-10-2003,1520.8,,14-10-2003,13.8522
15-10-2003,1537,,15-10-2003,13.9998
16-10-2003,1555.7,,16-10-2003,14.1701
17-10-2003,1569.45,,17-10-2003,14.2954
20-10-2003,1542.7,,20-10-2003,14.0517
21-10-2003,1506.5,,21-10-2003,13.722
22-10-2003,1494.1,,22-10-2003,13.609
23-10-2003,1470.45,,23-10-2003,13.3936
24-10-2003,1506.05,,24-10-2003,13.7179
25-10-2003,1521.95,,25-10-2003,13.8627
27-10-2003,1485.3,,27-10-2003,13.5289
28-10-2003,1481.75,,28-10-2003,13.4966
29-10-2003,1498.45,,29-10-2003,13.6487
30-10-2003,1516.85,,30-10-2003,13.8163
31-10-2003,1555.9,,31-10-2003,14.1719
03-11-2003,1601.65,,03-11-2003,14.5887
04-11-2003,1618.7,,04-11-2003,14.744
05-11-2003,1609.15,,05-11-2003,14.657
06-11-2003,1612.2,,06-11-2003,14.6848
07-11-2003,1592.05,,07-11-2003,14.5012
10-11-2003,1594.5,,10-11-2003,14.5235
11-11-2003,1601.15,,11-11-2003,14.5841
12-11-2003,1603.8,,12-11-2003,14.6082
13-11-2003,1579.95,,13-11-2003,14.391
14-11-2003,1550.45,,14-11-2003,14.1223
15-11-2003,1562.8,,15-11-2003,14.2348
17-11-2003,1579.9,,17-11-2003,14.3906
18-11-2003,1564.4,,18-11-2003,14.2494
19-11-2003,1540.6,,19-11-2003,14.0326
20-11-2003,1522.3,,20-11-2003,13.8659
21-11-2003,1540.7,,21-11-2003,14.0335
24-11-2003,1543.9,,24-11-2003,14.0626
25-11-2003,1568.65,,25-11-2003,14.2881
27-11-2003,1598.35,,27-11-2003,14.5586
28-11-2003,1615.25,,28-11-2003,14.7125
01-12-2003,1657.65,,01-12-2003,15.0987
02-12-2003,1658.5,,02-12-2003,15.1065
03-12-2003,1670.5,,03-12-2003,15.2158
04-12-2003,1675.2,,04-12-2003,15.2586
05-12-2003,1645.8,,05-12-2003,14.9908
08-12-2003,1646.25,,08-12-2003,14.9949
09-12-2003,1675.85,,09-12-2003,15.2645
10-12-2003,1686.9,,10-12-2003,15.3652
11-12-2003,1695.4,,11-12-2003,15.4426
12-12-2003,1698.9,,12-12-2003,15.4745
15-12-2003,1723.95,,15-12-2003,15.7026
16-12-2003,1736.25,,16-12-2003,15.8147
17-12-2003,1733.25,,17-12-2003,15.7873
18-12-2003,1756.1,,18-12-2003,15.9955
19-12-2003,1778.55,,19-12-2003,16.2
22-12-2003,1789.15,,22-12-2003,16.2965
23-12-2003,1780.3,,23-12-2003,16.2159
24-12-2003,1808.7,,24-12-2003,16.4746
26-12-2003,1837.05,,26-12-2003,16.7328
29-12-2003,1874.05,,29-12-2003,17.0698
30-12-2003,1873.25,,30-12-2003,17.0625
31-12-2003,1879.75,,31-12-2003,15.7889
01-01-2004,1912.25,,01-01-2004,16.0619
02-01-2004,1946.05,,02-01-2004,16.3458
05-01-2004,1955,,05-01-2004,16.421
06-01-2004,1926.7,,06-01-2004,16.1832
07-01-2004,1916.75,,07-01-2004,16.0997
08-01-2004,1968.55,,08-01-2004,16.5348
09-01-2004,1971.9,,09-01-2004,16.5629
12-01-2004,1945.6,,12-01-2004,16.342
13-01-2004,1963.6,,13-01-2004,16.4932
14-01-2004,1982.15,,14-01-2004,16.649
15-01-2004,1944.45,,15-01-2004,16.3323
16-01-2004,1900.65,,16-01-2004,15.9644
19-01-2004,1935.35,,19-01-2004,16.2559
20-01-2004,1893.25,,20-01-2004,15.9023
21-01-2004,1824.6,,21-01-2004,15.3257
22-01-2004,1770.5,,22-01-2004,14.8713
23-01-2004,1847.55,,23-01-2004,15.5184
27-01-2004,1904.7,,27-01-2004,15.9985
28-01-2004,1863.1,,28-01-2004,15.649
29-01-2004,1843.6,,29-01-2004,15.4853
30-01-2004,1809.75,,30-01-2004,15.2009
03-02-2004,1769,,03-02-2004,14.8587
04-02-2004,1822.2,,04-02-2004,15.3055
05-02-2004,1804.5,,05-02-2004,15.1568
06-02-2004,1833.65,,06-02-2004,15.4017
09-02-2004,1880.7,,09-02-2004,15.7969
10-02-2004,1880.75,,10-02-2004,15.7973
11-02-2004,1891.5,,11-02-2004,15.8876
12-02-2004,1885.3,,12-02-2004,15.8355
13-02-2004,1913.6,,13-02-2004,16.0732
16-02-2004,1913.55,,16-02-2004,16.0728
17-02-2004,1920.1,,17-02-2004,16.1278
18-02-2004,1916.45,,18-02-2004,16.0972
19-02-2004,1858.3,,19-02-2004,15.6087
20-02-2004,1852.65,,20-02-2004,15.5613
23-02-2004,1808.2,,23-02-2004,15.1879
24-02-2004,1821.35,,24-02-2004,15.2984
25-02-2004,1786.8,,25-02-2004,15.0082
26-02-2004,1765.8,,26-02-2004,14.8318
27-02-2004,1800.3,,27-02-2004,15.1216
01-03-2004,1852.7,,01-03-2004,16.5311
03-03-2004,1860.4,,03-03-2004,16.5998
04-03-2004,1843.85,,04-03-2004,16.4521
05-03-2004,1867.7,,05-03-2004,16.665
08-03-2004,1885.25,,08-03-2004,16.8216
09-03-2004,1866.05,,09-03-2004,16.6502
10-03-2004,1844.35,,10-03-2004,16.4566
11-03-2004,1805.4,,11-03-2004,16.1091
12-03-2004,1812.2,,12-03-2004,16.1697
15-03-2004,1763.4,,15-03-2004,15.7343
16-03-2004,1749.35,,16-03-2004,15.609
17-03-2004,1749.85,,17-03-2004,15.6134
18-03-2004,1716.65,,18-03-2004,15.3172
19-03-2004,1725.1,,19-03-2004,15.3926
22-03-2004,1685,,22-03-2004,15.0348
23-03-2004,1696.4,,23-03-2004,15.1365
24-03-2004,1692.1,,24-03-2004,15.0981
25-03-2004,1704.45,,25-03-2004,15.2083
26-03-2004,1747.5,,26-03-2004,15.5924
29-03-2004,1762.05,,29-03-2004,15.7223
30-03-2004,1750.15,,30-03-2004,15.6161
31-03-2004,1771.9,,31-03-2004,14.4666
01-04-2004,1819.65,,01-04-2004,14.8565
02-04-2004,1841.1,,02-04-2004,15.0316
05-04-2004,1856.6,,05-04-2004,15.1582
06-04-2004,1851.15,,06-04-2004,15.1137
07-04-2004,1848.7,,07-04-2004,15.0937
08-04-2004,1853.55,,08-04-2004,15.1333
12-04-2004,1838.2,,12-04-2004,14.8718
13-04-2004,1878.45,,13-04-2004,15.1974
15-04-2004,1861.95,,15-04-2004,15.0639
16-04-2004,1868.95,,16-04-2004,15.1206
17-04-2004,1868.1,,17-04-2004,15.1137
19-04-2004,1844.05,,19-04-2004,14.9191
20-04-2004,1844.25,,20-04-2004,14.9207
21-04-2004,1873.35,,21-04-2004,15.1562
22-04-2004,1889.55,,22-04-2004,15.2872
23-04-2004,1892.45,,23-04-2004,15.3107
27-04-2004,1817.25,,27-04-2004,14.7023
28-04-2004,1816.55,,28-04-2004,14.6966
29-04-2004,1808.95,,29-04-2004,14.6352
30-04-2004,1796.1,,30-04-2004,14.5312
03-05-2004,1766.7,,03-05-2004,14.2933
04-05-2004,1793.1,,04-05-2004,14.5069
05-05-2004,1809.9,,05-05-2004,14.6428
06-05-2004,1832.8,,06-05-2004,14.8281
07-05-2004,1804.45,,07-05-2004,14.5987
10-05-2004,1769.1,,10-05-2004,14.3127
11-05-2004,1699.45,,11-05-2004,13.8154
12-05-2004,1711.1,,12-05-2004,13.8435
13-05-2004,1717.5,,13-05-2004,13.8953
14-05-2004,1582.4,,14-05-2004,12.8023
17-05-2004,1388.75,,17-05-2004,11.2356
18-05-2004,1503.95,,18-05-2004,12.1676
19-05-2004,1567.85,,19-05-2004,12.6846
20-05-2004,1543.85,,20-05-2004,12.4904
21-05-2004,1560.2,,21-05-2004,12.6227
24-05-2004,1608.85,,24-05-2004,12.8469
25-05-2004,1606.7,,25-05-2004,12.8298
26-05-2004,1598.8,,26-05-2004,12.7667
27-05-2004,1586.4,,27-05-2004,12.6677
28-05-2004,1508.75,,28-05-2004,12.0476
31-05-2004,1483.6,,31-05-2004,11.8468
01-06-2004,1507.9,,01-06-2004,12.0408
02-06-2004,1535.2,,02-06-2004,12.2588
03-06-2004,1495.1,,03-06-2004,11.9386
04-06-2004,1521.1,,04-06-2004,12.1462
07-06-2004,1542.55,,07-06-2004,12.3175
08-06-2004,1550.55,,08-06-2004,12.3814
09-06-2004,1548.3,,09-06-2004,12.3634
10-06-2004,1544.75,,10-06-2004,12.3351
11-06-2004,1508.45,,11-06-2004,12.0452
14-06-2004,1481.35,,14-06-2004,11.8288
15-06-2004,1501,,15-06-2004,11.9857
16-06-2004,1494.75,,16-06-2004,11.9358
17-06-2004,1512.05,,17-06-2004,12.074
18-06-2004,1491.2,,18-06-2004,11.9075
21-06-2004,1482,,21-06-2004,11.834
22-06-2004,1474.7,,22-06-2004,11.7757
23-06-2004,1446.1,,23-06-2004,11.5473
24-06-2004,1470.75,,24-06-2004,11.7442
25-06-2004,1488.5,,25-06-2004,11.8859
28-06-2004,1514.35,,28-06-2004,12.0923
29-06-2004,1518.3,,29-06-2004,12.1239
30-06-2004,1505.6,,30-06-2004,11.3871
01-07-2004,1537.2,,01-07-2004,11.6274
02-07-2004,1537.5,,02-07-2004,11.6296
05-07-2004,1526.85,,05-07-2004,11.5491
06-07-2004,1558.25,,06-07-2004,11.7866
07-07-2004,1566.8,,07-07-2004,11.8513
08-07-2004,1518.15,,08-07-2004,11.4833
09-07-2004,1553.2,,09-07-2004,11.7484
12-07-2004,1556.95,,12-07-2004,11.7768
13-07-2004,1539.3,,13-07-2004,11.6432
14-07-2004,1522.75,,14-07-2004,11.5181
15-07-2004,1539.4,,15-07-2004,11.644
16-07-2004,1558.8,,16-07-2004,11.7907
19-07-2004,1571.6,,19-07-2004,11.8876
20-07-2004,1566.1,,20-07-2004,11.846
21-07-2004,1581.4,,21-07-2004,11.9617
22-07-2004,1598.1,,22-07-2004,12.088
23-07-2004,1601.6,,23-07-2004,12.1145
26-07-2004,1618,,26-07-2004,12.2385
27-07-2004,1600.75,,27-07-2004,12.1081
28-07-2004,1594.15,,28-07-2004,12.0581
29-07-2004,1618.7,,29-07-2004,12.2438
30-07-2004,1632.3,,30-07-2004,12.3467
02-08-2004,1639.05,,02-08-2004,12.3978
03-08-2004,1630.6,,03-08-2004,12.3338
04-08-2004,1626.55,,04-08-2004,12.3032
05-08-2004,1654.95,,05-08-2004,12.518
06-08-2004,1633.4,,06-08-2004,12.355
09-08-2004,1642.6,,09-08-2004,12.4246
10-08-2004,1652.15,,10-08-2004,12.4968
11-08-2004,1621.6,,11-08-2004,12.2658
12-08-2004,1607.2,,12-08-2004,12.1568
13-08-2004,1598.2,,13-08-2004,12.0888
16-08-2004,1599.15,,16-08-2004,12.096
17-08-2004,1604.35,,17-08-2004,12.1353
18-08-2004,1581.8,,18-08-2004,11.9647
19-08-2004,1609.2,,19-08-2004,12.172
20-08-2004,1590.35,,20-08-2004,12.0294
23-08-2004,1578.2,,23-08-2004,11.9375
24-08-2004,1591.6,,24-08-2004,12.0388
25-08-2004,1595.7,,25-08-2004,12.0699
26-08-2004,1610.75,,26-08-2004,12.1837
27-08-2004,1609,,27-08-2004,12.1705
30-08-2004,1628.45,,30-08-2004,12.3176
31-08-2004,1631.75,,31-08-2004,12.3425
01-09-2004,1635.45,,01-09-2004,12.3705
02-09-2004,1629.3,,02-09-2004,12.324
03-09-2004,1634.1,,03-09-2004,12.3849
06-09-2004,1644,,06-09-2004,12.4599
07-09-2004,1650.15,,07-09-2004,12.5065
08-09-2004,1656.25,,08-09-2004,12.5527
09-09-2004,1649,,09-09-2004,12.4978
10-09-2004,1668.75,,10-09-2004,12.6475
13-09-2004,1675.2,,13-09-2004,12.6964
14-09-2004,1685.55,,14-09-2004,12.7748
15-09-2004,1683.2,,15-09-2004,12.757
16-09-2004,1705.7,,16-09-2004,12.9275
17-09-2004,1733.65,,17-09-2004,13.1394
20-09-2004,1728.8,,20-09-2004,13.1026
21-09-2004,1750.2,,21-09-2004,13.2648
22-09-2004,1753.9,,22-09-2004,13.2928
23-09-2004,1726.15,,23-09-2004,13.0825
24-09-2004,1722.5,,24-09-2004,13.0549
27-09-2004,1717.5,,27-09-2004,13.017
28-09-2004,1700.25,,28-09-2004,12.8862
29-09-2004,1727.95,,29-09-2004,13.0962
30-09-2004,1745.5,,30-09-2004,12.3372
01-10-2004,1775.15,,01-10-2004,12.5468
04-10-2004,1805.65,,04-10-2004,12.7624
05-10-2004,1812.45,,05-10-2004,12.8104
06-10-2004,1794.9,,06-10-2004,12.6864
07-10-2004,1815.7,,07-10-2004,12.8334
08-10-2004,1820.2,,08-10-2004,12.8652
09-10-2004,1817.8,,09-10-2004,12.8483
11-10-2004,1807.75,,11-10-2004,12.7772
12-10-2004,1786.9,,12-10-2004,12.6299
14-10-2004,1794.75,,14-10-2004,12.6853
15-10-2004,1795,,15-10-2004,12.6871
18-10-2004,1786,,18-10-2004,12.6235
19-10-2004,1808.4,,19-10-2004,12.7818
20-10-2004,1790.05,,20-10-2004,12.6521
21-10-2004,1779.75,,21-10-2004,12.5793
25-10-2004,1757.25,,25-10-2004,12.4203
26-10-2004,1781.05,,26-10-2004,12.5885
27-10-2004,1783.85,,27-10-2004,12.6083
28-10-2004,1800.1,,28-10-2004,12.7232
29-10-2004,1786.9,,29-10-2004,12.6299
01-11-2004,1797.75,,01-11-2004,12.7065
02-11-2004,1813.7,,02-11-2004,12.8193
03-11-2004,1837.4,,03-11-2004,12.9868
04-11-2004,1834.85,,04-11-2004,12.9688
05-11-2004,1852.3,,05-11-2004,13.0921
08-11-2004,1862.8,,08-11-2004,13.1663
09-11-2004,1858.75,,09-11-2004,13.1377
10-11-2004,1876.1,,10-11-2004,13.2603
11-11-2004,1870.55,,11-11-2004,13.2211
12-11-2004,1872.95,,12-11-2004,13.2381
16-11-2004,1879,,16-11-2004,13.2808
17-11-2004,1888.65,,17-11-2004,13.349
18-11-2004,1892.05,,18-11-2004,13.3731
19-11-2004,1872.35,,19-11-2004,13.2338
22-11-2004,1873.35,,22-11-2004,13.2409
23-11-2004,1892.6,,23-11-2004,13.3769
24-11-2004,1904.05,,24-11-2004,13.4579
25-11-2004,1901.05,,25-11-2004,13.4367
29-11-2004,1939.65,,29-11-2004,13.7095
30-11-2004,1958.8,,30-11-2004,13.8449
01-12-2004,1962.05,,01-12-2004,13.8678
02-12-2004,1999,,02-12-2004,14.129
03-12-2004,1996.2,,03-12-2004,14.1092
06-12-2004,1993.15,,06-12-2004,14.0876
07-12-2004,1992.7,,07-12-2004,14.0845
08-12-2004,1977.95,,08-12-2004,13.9802
09-12-2004,1989.95,,09-12-2004,14.065
10-12-2004,1969,,10-12-2004,13.784
13-12-2004,1985.35,,13-12-2004,13.9739
14-12-2004,2006.8,,14-12-2004,14.1248
15-12-2004,2028.7,,15-12-2004,14.279
16-12-2004,2033.2,,16-12-2004,14.3107
17-12-2004,2012.1,,17-12-2004,14.1621
20-12-2004,2026.85,,20-12-2004,14.266
21-12-2004,2044.65,,21-12-2004,14.3913
22-12-2004,2035.35,,22-12-2004,14.3258
23-12-2004,2045.15,,23-12-2004,14.3948
24-12-2004,2062.7,,24-12-2004,14.5183
27-12-2004,2062.6,,27-12-2004,14.5176
28-12-2004,2071.35,,28-12-2004,14.5792
29-12-2004,2069.6,,29-12-2004,14.5669
30-12-2004,2059.8,,30-12-2004,14.4979
